InventoryID ,ProductID,OnShelfQuantity,WarehouseID
3892,2892,60,3
3893,2893,61,4
3894,2894,48,9
3895,2895,57,2
3896,2896,43,5
3897,2897,20,10
3898,2898,19,7
3899,2899,19,7
3900,2900,20,1
3901,2901,20,5
3902,2902,19,8
3903,2903,20,8
3904,2904,20,10
3905,2905,29,9
3906,2906,20,4
3907,2907,20,5
3908,2908,11,3
3909,2909,19,5
3910,2910,1,6
3911,2911,1,4
3912,2912,1,3
3913,2913,2,1
3914,2914,0,9
3915,2915,4,9
3916,2916,4,6
3917,2917,2,8
3918,2918,3,2
3919,2919,1,9
3920,2920,1,1
3921,2921,1,2
3922,2922,1,3
3923,2923,3,3
3924,2924,0,4
3925,2925,6,4
3926,2926,5,8
3927,2927,2,8
3928,2928,8,5
3929,2929,2,8
3930,2930,3,7
3931,2931,4,4
3932,2932,3,6
3933,2933,4,10
3934,2934,4,2
3935,2935,5,10
3936,2936,5,9
3937,2937,2,7
3938,2938,6,10
3939,2939,5,9
3940,2940,0,5
3941,2941,0,2
3942,2942,0,6
3943,2943,2,4
3944,2944,0,9
3945,2945,9,5
3946,2946,9,3
3947,2947,5,2
3948,2948,10,10
3949,2949,4,6
3950,2950,9,4
3951,2951,9,3
3952,2952,5,5
3953,2953,11,7
3954,2954,4,4
3955,2955,10,5
3956,2956,9,4
3957,2957,4,1
3958,2958,9,6
3959,2959,8,10
3960,2960,12,5
3961,2961,11,2
3962,2962,6,1
3963,2963,16,7
3964,2964,2,9
3965,2965,9,8
3966,2966,2,1
3967,2967,5,2
3968,2968,16,3
3969,2969,3,1
3970,2970,10,10
3971,2971,9,1
3972,2972,5,9
3973,2973,10,4
3974,2974,6,4
3975,2975,2,8
3976,2976,3,8
3977,2977,1,10
3978,2978,5,10
3979,2979,5,2
3980,2980,3,9
3981,2981,0,2
3982,2982,9,1
3983,2983,2,3
3984,2984,3,2
3985,2985,11,2
3986,2986,9,1
3987,2987,4,9
3988,2988,12,9
3989,2989,7,3
3990,2990,8,3
3991,2991,7,7
3992,2992,3,10
3993,2993,5,1
3994,2994,5,3
3995,2995,10,4
3996,2996,8,3
3997,2997,0,8
3998,2998,7,10
3999,2999,1,1
4000,3000,2,6
4001,3001,3,9
4002,3002,0,10
4003,3003,5,4
4004,3004,0,6
4005,3005,2,3
4006,3006,3,5
4007,3007,6,10
4008,3008,3,5
4009,3009,2,6
4010,3010,10,4
4011,3011,10,1
4012,3012,4,9
4013,3013,12,2
4014,3014,3,10
4015,3015,1,2
4016,3016,2,8
4017,3017,1,1
4018,3018,0,5
4019,3019,0,3
4020,3020,4,2
4021,3021,6,3
4022,3022,1,7
4023,3023,5,9
4024,3024,1,10
4025,3025,10,7
4026,3026,6,9
4027,3027,3,2
4028,3028,12,4
4029,3029,6,3
4030,3030,4,3
4031,3031,2,4
4032,3032,4,1
4033,3033,2,8
4034,3034,0,5
4035,3035,17,3
4036,3036,19,2
4037,3037,16,10
4038,3038,22,1
4039,3039,19,1
4040,3040,37,9
4041,3041,36,10
4042,3042,27,3
4043,3043,37,4
4044,3044,28,4
4045,3045,26,9
4046,3046,24,1
4047,3047,10,3
4048,3048,26,2
4049,3049,17,5
4050,3050,30,10
4051,3051,30,6
4052,3052,26,5
4053,3053,34,10
4054,3054,26,2
4055,3055,26,9
4056,3056,30,7
4057,3057,19,3
4058,3058,31,6
4059,3059,20,1
4060,3060,16,4
4061,3061,15,10
4062,3062,4,4
4063,3063,15,8
4064,3064,6,6
4065,3065,7,4
4066,3066,9,1
4067,3067,3,2
4068,3068,11,9
4069,3069,3,8
4070,3070,8,6
4071,3071,6,2
4072,3072,0,1
4073,3073,9,5
4074,3074,0,1
4075,3075,9,10
4076,3076,11,1
4077,3077,5,7
4078,3078,11,7
4079,3079,2,10
4080,3080,0,4
4081,3081,0,3
4082,3082,0,9
4083,3083,3,2
4084,3084,0,9
4085,3085,0,5
4086,3086,3,10
4087,3087,0,8
4088,3088,4,10
4089,3089,3,5
4090,3090,2,2
4091,3091,3,10
4092,3092,2,5
4093,3093,2,8
4094,3094,2,6
4095,3095,12,5
4096,3096,12,7
4097,3097,6,2
4098,3098,10,4
4099,3099,5,5
4100,3100,11,3
4101,3101,12,8
4102,3102,6,7
4103,3103,12,3
4104,3104,8,4
4105,3105,5,9
4106,3106,4,4
4107,3107,1,7
4108,3108,9,2
4109,3109,3,5
4110,3110,2,2
4111,3111,2,5
4112,3112,0,9
4113,3113,1,9
4114,3114,2,2
4115,3115,10,5
4116,3116,7,3
4117,3117,5,2
4118,3118,12,3
4119,3119,10,5
4120,3120,3,3
4121,3121,3,2
4122,3122,3,8
4123,3123,0,9
4124,3124,5,5
4125,3125,5,6
4126,3126,3,7
4127,3127,2,3
4128,3128,8,4
4129,3129,3,1
4130,3130,8,8
4131,3131,3,5
4132,3132,0,8
4133,3133,7,1
4134,3134,3,6
4135,3135,6,7
4136,3136,3,5
4137,3137,9,4
4138,3138,6,4
4139,3139,7,9
4140,3140,6,9
4141,3141,4,5
4142,3142,3,1
4143,3143,3,3
4144,3144,4,5
4145,3145,13,4
4146,3146,13,5
4147,3147,13,10
4148,3148,15,9
4149,3149,15,3
4150,3150,10,7
4151,3151,8,5
4152,3152,6,8
4153,3153,10,9
4154,3154,6,6
4155,3155,3,7
4156,3156,5,7
4157,3157,1,4
4158,3158,6,4
4159,3159,4,10
4160,3160,1,6
4161,3161,5,9
4162,3162,1,9
4163,3163,4,4
4164,3164,3,3
4165,3165,0,5
4166,3166,1,7
4167,3167,2,1
4168,3168,0,2
4169,3169,2,3
4170,3170,9,1
4171,3171,7,7
4172,3172,8,1
4173,3173,6,2
4174,3174,13,9
4175,3175,3,6
4176,3176,4,10
4177,3177,4,8
4178,3178,5,4
4179,3179,5,3
4180,3180,1,3
4181,3181,1,7
4182,3182,0,4
4183,3183,2,4
4184,3184,2,10
4185,3185,4,10
4186,3186,3,7
4187,3187,7,1
4188,3188,5,6
4189,3189,8,4
4190,3190,0,7
4191,3191,0,6
4192,3192,0,8
4193,3193,0,6
4194,3194,0,1
4195,3195,0,7
4196,3196,0,9
4197,3197,0,8
4198,3198,0,3
4199,3199,0,2
4200,3200,2,4
4201,3201,1,7
4202,3202,1,10
4203,3203,2,2
4204,3204,1,2
4205,3205,4,5
4206,3206,4,2
4207,3207,4,6
4208,3208,6,1
4209,3209,3,4
4210,3210,3,8
4211,3211,1,2
4212,3212,5,2
4213,3213,4,1
4214,3214,3,3
4215,3215,17,1
4216,3216,17,3
4217,3217,21,7
4218,3218,18,7
4219,3219,16,8
4220,3220,4,1
4221,3221,4,4
4222,3222,5,9
4223,3223,4,4
4224,3224,4,3
4225,3225,4,6
4226,3226,4,6
4227,3227,0,5
4228,3228,7,9
4229,3229,9,4
4230,3230,5,10
4231,3231,0,1
4232,3232,0,6
4233,3233,2,10
4234,3234,1,2
4235,3235,56,5
4236,3236,30,10
4237,3237,65,9
4238,3238,30,8
4239,3239,24,2
4240,3240,22,3
4241,3241,26,9
4242,3242,59,6
4243,3243,71,10
4244,3244,46,3
4245,3245,117,4
4246,3246,61,8
4247,3247,139,4
4248,3248,23,7
4249,3249,49,6
4250,3250,75,4
4251,3251,24,2
4252,3252,21,5
4253,3253,8,7
4254,3254,8,10
4255,3255,18,5
4256,3256,32,5
4257,3257,4,5
4258,3258,174,3
4259,3259,32,10
4260,3260,404,1
4261,3261,103,3
4262,3262,262,9
4263,3263,55,6
4264,3264,119,5
4265,3265,874,9
4266,3266,1082,5
4267,3267,775,2
4268,3268,844,3
4269,3269,563,1
4270,3270,448,5
4271,3271,222,1
4272,3272,4,4
4273,3273,10,3
4274,3274,21,1
4275,3275,10,8
4276,3276,34,9
4277,3277,7,4
4278,3278,1,8
4279,3279,5,10
4280,3280,8,8
4281,3281,23,9
4282,3282,0,1
4283,3283,15,1
4284,3284,4,5
4285,3285,0,9
4286,3286,1,3
4287,3287,0,10
4288,3288,2,2
4289,3289,0,5
4290,3290,2,7
4291,3291,2,1
4292,3292,0,6
4293,3293,8,8
4294,3294,3,10
4295,3295,3,7
4296,3296,11,5
4297,3297,6,3
4298,3298,3,3
4299,3299,2,4
4300,3300,2,4
4301,3301,1,2
4302,3302,1,8
4303,3303,0,10
4304,3304,2,1
4305,3305,2,2
4306,3306,1,5
4307,3307,2,8
4308,3308,8,10
4309,3309,54,6
4310,3310,17,5
4311,3311,3,4
4312,3312,5,1
4313,3313,4,2
4314,3314,10,7
4315,3315,10,10
4316,3316,2,4
4317,3317,12,7
4318,3318,2,5
4319,3319,12,7
4320,3320,27,1
4321,3321,16,9
4322,3322,20,4
4323,3323,21,1
4324,3324,28,2
4325,3325,29,5
4326,3326,0,10
4327,3327,0,7
4328,3328,46,9
4329,3329,6,3
4330,3330,45,8
4331,3331,11,6
4332,3332,4,1
4333,3333,3,6
4334,3334,6,6
4335,3335,6,7
4336,3336,2,7
4337,3337,5,6
4338,3338,3,8
4339,3339,12,9
4340,3340,4,6
4341,3341,62,7
4342,3342,159,8
4343,3343,41,10
4344,3344,20,10
4345,3345,43,1
4346,3346,33,8
4347,3347,155,7
4348,3348,35,1
4349,3349,38,3
4350,3350,32,3
4351,3351,30,5
4352,3352,27,6
4353,3353,96,10
4354,3354,8,9
4355,3355,8,8
4356,3356,76,7
4357,3357,11,7
4358,3358,239,5
4359,3359,8,6
4360,3360,13,8
4361,3361,0,6
4362,3362,2,5
4363,3363,2,1
4364,3364,0,4
4365,3365,1,7
4366,3366,0,10
4367,3367,2,10
4368,3368,1,2
4369,3369,3,8
4370,3370,4,7
4371,3371,5,7
4372,3372,6,10
4373,3373,9,10
4374,3374,6,7
4375,3375,6,4
4376,3376,10,4
4377,3377,6,2
4378,3378,8,8
4379,3379,7,8
4380,3380,8,4
4381,3381,4,6
4382,3382,3,9
4383,3383,4,1
4384,3384,2,10
4385,3385,1,4
4386,3386,9,1
4387,3387,5,9
4388,3388,0,7
4389,3389,3,8
4390,3390,2,5
4391,3391,1,8
4392,3392,1,1
4393,3393,2,10
4394,3394,3,4
4395,3395,1,4
4396,3396,5,8
4397,3397,37,4
4398,3398,4,3
4399,3399,150,1
4400,3400,3,3
4401,3401,2,10
4402,3402,54,8
4403,3403,83,1
4404,3404,49,7
4405,3405,56,1
4406,3406,13,5
4407,3407,29,1
4408,3408,3,6
4409,3409,5,8
4410,3410,5,4
4411,3411,92,8
4412,3412,4,5
4413,3413,29,1
4414,3414,1,8
4415,3415,1,4
4416,3416,21,7
4417,3417,59,10
4418,3418,35,2
4419,3419,157,4
4420,3420,6,8
4421,3421,55,1
4422,3422,122,9
4423,3423,1,6
4424,3424,0,4
4425,3425,2,2
4426,3426,3,10
4427,3427,8,6
4428,3428,7,8
4429,3429,2,4
4430,3430,2,1
4431,3431,3,1
4432,3432,1,9
4433,3433,2,8
4434,3434,2,10
4435,3435,2,9
4436,3436,3,9
4437,3437,1,4
4438,3438,4,5
4439,3439,0,4
4440,3440,12,2
4441,3441,8,5
4442,3442,5,3
4443,3443,13,2
4444,3444,26,6
4445,3445,16,8
4446,3446,1,8
4447,3447,2,6
4448,3448,19,9
4449,3449,5,2
4450,3450,20,7
4451,3451,60,10
4452,3452,6,7
4453,3453,414,9
4454,3454,478,9
4455,3455,193,5
4456,3456,333,10
4457,3457,173,3
4458,3458,949,3
4459,3459,0,7
4460,3460,35,9
4461,3461,25,8
4462,3462,28,9
4463,3463,22,1
4464,3464,25,8
4465,3465,6,5
4466,3466,44,4
4467,3467,62,3
4468,3468,24,10
4469,3469,60,3
4470,3470,19,1
4471,3471,10,10
4472,3472,3,1
4473,3473,8,6
4474,3474,8,5
4475,3475,6,6
4476,3476,9,9
4477,3477,3,3
4478,3478,4,5
4479,3479,284,4
4480,3480,186,9
4481,3481,12,5
4482,3482,284,5
4483,3483,173,9
4484,3484,126,8
4485,3485,0,9
4486,3486,3,10
4487,3487,1,4
4488,3488,2,6
4489,3489,2,10
4490,3490,3,2
4491,3491,7,2
4492,3492,48,5
4493,3493,33,5
4494,3494,5,8
4495,3495,25,10
4496,3496,23,4
4497,3497,3,6
4498,3498,3,5
4499,3499,7,3
4500,3500,3,9
4501,3501,2,1
4502,3502,6,6
4503,3503,5,10
4504,3504,0,1
4505,3505,8,8
4506,3506,2,8
4507,3507,13,2
4508,3508,7,6
4509,3509,3,2
4510,3510,45,1
4511,3511,35,8
4512,3512,39,3
4513,3513,9,9
4514,3514,4,1
4515,3515,20,7
4516,3516,12,2
4517,3517,53,10
4518,3518,30,3
4519,3519,26,6
4520,3520,37,3
4521,3521,38,7
4522,3522,0,9
4523,3523,1,8
4524,3524,3,4
4525,3525,0,1
4526,3526,4,10
4527,3527,0,6
4528,3528,4,9
4529,3529,1,5
4530,3530,2,4
4531,3531,2,3
4532,3532,3,6
4533,3533,1,9
4534,3534,46,4
4535,3535,69,8
4536,3536,90,9
4537,3537,70,7
4538,3538,56,7
4539,3539,5,10
4540,3540,11,1
4541,3541,8,3
4542,3542,11,3
4543,3543,10,9
4544,3544,5,10
4545,3545,10,7
4546,3546,21,10
4547,3547,23,5
4548,3548,22,8
4549,3549,21,10
4550,3550,19,2
4551,3551,21,2
4552,3552,25,4
4553,3553,16,8
4554,3554,11,7
4555,3555,66,5
4556,3556,8,8
4557,3557,6,8
4558,3558,187,2
4559,3559,90,9
4560,3560,62,8
4561,3561,87,10
4562,3562,63,4
4563,3563,112,7
4564,3564,103,2
4565,3565,8,8
4566,3566,9,4
4567,3567,13,10
4568,3568,12,5
4569,3569,9,4
4570,3570,26,5
4571,3571,41,2
4572,3572,15,7
4573,3573,147,6
4574,3574,5,1
4575,3575,38,7
4576,3576,50,6
4577,3577,1,9
4578,3578,8,3
4579,3579,6,9
4580,3580,24,2
4581,3581,4,5
4582,3582,3,9
4583,3583,45,10
4584,3584,31,4
4585,3585,38,5
4586,3586,29,3
4587,3587,44,7
4588,3588,4,10
4589,3589,11,1
4590,3590,4,2
4591,3591,14,5
4592,3592,6,5
4593,3593,15,3
4594,3594,26,8
4595,3595,2,4
4596,3596,3,9
4597,3597,2,10
4598,3598,2,1
4599,3599,3,2
4600,3600,1,10
4601,3601,3,1
4602,3602,3,1
4603,3603,4,2
4604,3604,4,4
4605,3605,3,1
4606,3606,7,6
4607,3607,4,4
4608,3608,5,8
4609,3609,13,4
4610,3610,16,9
4611,3611,30,7
4612,3612,19,6
4613,3613,8,5
4614,3614,16,8
4615,3615,35,2
4616,3616,151,10
4617,3617,122,9
4618,3618,19,4
4619,3619,81,1
4620,3620,8,4
4621,3621,131,1
4622,3622,140,3
4623,3623,5,2
4624,3624,4,5
4625,3625,1,1
4626,3626,7,1
4627,3627,33,8
4628,3628,5,4
4629,3629,5,10
4630,3630,2,3
4631,3631,2,2
4632,3632,4,3
4633,3633,3,3
4634,3634,3,7
4635,3635,0,9
4636,3636,2,9
4637,3637,29,8
4638,3638,51,10
4639,3639,57,6
4640,3640,20,9
4641,3641,16,3
4642,3642,66,9
4643,3643,9,1
4644,3644,3,2
4645,3645,1,8
4646,3646,3,10
4647,3647,2,3
4648,3648,3,8
4649,3649,7,10
4650,3650,2,6
4651,3651,1,9
4652,3652,6,1
4653,3653,12,7
4654,3654,37,9
4655,3655,6,7
4656,3656,4,4
4657,3657,2,4
4658,3658,5,6
4659,3659,14,4
4660,3660,3,7
4661,3661,9,5
4662,3662,2,8
4663,3663,2,3
4664,3664,2,5
4665,3665,3,3
4666,3666,3,4
4667,3667,2,4
4668,3668,2,1
4669,3669,2,2
4670,3670,13,8
4671,3671,13,10
4672,3672,5,10
4673,3673,9,1
4674,3674,10,4
4675,3675,63,10
4676,3676,13,7
4677,3677,44,8
4678,3678,25,8
4679,3679,43,7
4680,3680,61,3
4681,3681,18,4
4682,3682,17,8
4683,3683,19,6
4684,3684,0,9
4685,3685,0,1
4686,3686,56,6
4687,3687,60,3
4688,3688,63,9
4689,3689,52,3
4690,3690,51,6
4691,3691,44,6
4692,3692,54,8
4693,3693,56,2
4694,3694,47,8
4695,3695,48,3
4696,3696,49,1
4697,3697,50,10
4698,3698,82,8
4699,3699,49,4
4700,3700,48,3
4701,3701,22,2
4702,3702,26,4
4703,3703,26,1
4704,3704,28,2
4705,3705,29,1
4706,3706,7,3
4707,3707,7,8
4708,3708,4,2
4709,3709,4,2
4710,3710,2,10
4711,3711,3,8
4712,3712,1,1
4713,3713,1,7
4714,3714,158,4
4715,3715,130,5
4716,3716,23,1
4717,3717,22,6
4718,3718,11,10
4719,3719,158,8
4720,3720,10,3
4721,3721,158,6
4722,3722,306,4
4723,3723,150,6
4724,3724,170,2
4725,3725,169,8
4726,3726,135,8
4727,3727,156,2
4728,3728,15,2
4729,3729,6,3
4730,3730,10,5
4731,3731,10,9
4732,3732,14,9
4733,3733,4,9
4734,3734,12,10
4735,3735,246,1
4736,3736,168,1
4737,3737,181,1
4738,3738,243,3
4739,3739,128,3
4740,3740,73,2
4741,3741,100,9
4742,3742,429,10
4743,3743,63,1
4744,3744,296,7
4745,3745,481,7
4746,3746,107,7
4747,3747,757,7
4748,3748,985,3
4749,3749,9,7
4750,3750,2,6
4751,3751,3,1
4752,3752,15,1
4753,3753,41,8
4754,3754,4,5
4755,3755,8,4
4756,3756,2,8
4757,3757,4,3
4758,3758,4,1
4759,3759,4,4
4760,3760,4,2
4761,3761,2,6
4762,3762,7,5
4763,3763,3,8
4764,3764,4,2
4765,3765,7,2
4766,3766,4,2
4767,3767,2,6
4768,3768,62,2
4769,3769,47,7
4770,3770,21,10
4771,3771,45,5
4772,3772,32,3
4773,3773,59,8
4774,3774,36,9
4775,3775,0,7
4776,3776,2,10
4777,3777,2,3
4778,3778,0,4
4779,3779,2,3
4780,3780,0,1
4781,3781,0,10
4782,3782,7,3
4783,3783,39,7
4784,3784,11,9
4785,3785,33,2
4786,3786,28,7
4787,3787,15,1
4788,3788,6,7
4789,3789,42,9
4790,3790,65,3
4791,3791,64,5
4792,3792,70,1
4793,3793,11,2
4794,3794,98,2
4795,3795,46,7
4796,3796,6,9
4797,3797,7,2
4798,3798,17,5
4799,3799,3,9
4800,3800,8,7
4801,3801,6,3
4802,3802,7,2
4803,3803,25,5
4804,3804,15,5
4805,3805,37,9
4806,3806,17,7
4807,3807,24,6
4808,3808,2,5
4809,3809,1,3
4810,3810,1,1
4811,3811,39,7
4812,3812,46,7
4813,3813,45,6
4814,3814,39,4
4815,3815,29,4
4816,3816,2,6
4817,3817,2,10
4818,3818,4,8
4819,3819,4,9
4820,3820,6,8
4821,3821,4,3
4822,3822,2,5
4823,3823,1,1
4824,3824,2,9
4825,3825,2,3
4826,3826,0,10
4827,3827,2,10
4828,3828,2,7
4829,3829,2,3
4830,3830,3,6
4831,3831,6,2
4832,3832,2,7
4833,3833,17,6
4834,3834,3,6
4835,3835,3,10
4836,3836,3,9
4837,3837,0,3
4838,3838,1,3
4839,3839,1,1
4840,3840,1,2
4841,3841,1,1
4842,3842,2,3
4843,3843,60,6
4844,3844,49,5
4845,3845,54,7
4846,3846,60,1
4847,3847,20,7
4848,3848,53,2
4849,3849,2,2
4850,3850,60,1
4851,3851,32,2
4852,3852,45,5
4853,3853,12,5
4854,3854,44,1
4855,3855,7,10
4856,3856,43,5
4857,3857,2,9
4858,3858,0,6
4859,3859,0,8
4860,3860,2,4
4861,3861,7,8
4862,3862,3,9
4863,3863,94,10
4864,3864,230,5
4865,3865,43,2
4866,3866,16,10
4867,3867,198,1
4868,3868,131,1
4869,3869,19,10
4870,3870,3,7
4871,3871,2,7
4872,3872,5,2
4873,3873,2,4
4874,3874,19,3
4875,3875,2,10
4876,3876,11,10
4877,3877,3,7
4878,3878,3,1
4879,3879,4,5
4880,3880,0,10
4881,3881,8,8
4882,3882,0,3
4883,3883,1,8
4884,3884,2,8
4885,3885,2,10
4886,3886,8,4
4887,3887,1,8
4888,3888,39,9
4889,3889,4,3
4890,3890,2,6
4891,3891,0,9
4892,3892,0,6
4893,3893,35,4
4894,3894,64,8
4895,3895,71,7
4896,3896,44,6
4897,3897,70,10
4898,3898,6,10
4899,3899,31,7
4900,3900,0,2
4901,3901,0,4
4902,3902,446,2
4903,3903,432,1
4904,3904,423,2
4905,3905,515,5
4906,3906,1230,10
4907,3907,1234,9
4908,3908,677,5
4909,3909,3,8
4910,3910,1,8
4911,3911,0,4
4912,3912,2,6
4913,3913,4,7
4914,3914,2,3
4915,3915,2,2
4916,3916,42,3
4917,3917,31,10
4918,3918,0,2
4919,3919,27,7
4920,3920,13,8
4921,3921,24,10
4922,3922,66,1
4923,3923,42,10
4924,3924,23,6
4925,3925,54,5
4926,3926,34,3
4927,3927,23,6
4928,3928,17,10
4929,3929,4,6
4930,3930,11,4
4931,3931,4,7
4932,3932,22,3
4933,3933,31,7
4934,3934,3,7
4935,3935,41,8
4936,3936,3,1
4937,3937,6,4
4938,3938,2,9
4939,3939,4,4
4940,3940,2,6
4941,3941,10,1
4942,3942,4,6
4943,3943,3,10
4944,3944,16,3
4945,3945,38,8
4946,3946,47,8
4947,3947,26,8
4948,3948,6,8
4949,3949,32,9
4950,3950,20,5
4951,3951,27,4
4952,3952,45,7
4953,3953,27,1
4954,3954,21,6
4955,3955,5,5
4956,3956,6,5
4957,3957,9,4
4958,3958,4,3
4959,3959,2,7
4960,3960,20,2
4961,3961,10,3
4962,3962,17,1
4963,3963,8,9
4964,3964,3,6
4965,3965,122,7
4966,3966,3,3
4967,3967,6,8
4968,3968,7,4
4969,3969,4,1
4970,3970,3,5
4971,3971,5,9
4972,3972,2,1
4973,3973,26,4
4974,3974,136,3
4975,3975,5,1
4976,3976,32,9
4977,3977,10,8
4978,3978,1,7
4979,3979,0,1
4980,3980,14,5
4981,3981,10,1
4982,3982,11,2
4983,3983,15,6
4984,3984,4,8
4985,3985,11,6
4986,3986,1,3
4987,3987,21,2
4988,3988,28,1
4989,3989,31,2
4990,3990,12,6
4991,3991,16,6
4992,3992,15,2
4993,3993,5,2
4994,3994,2,9
4995,3995,2,2
4996,3996,2,8
4997,3997,4,10
4998,3998,3,4
4999,3999,4,8
5000,4000,5,2
5001,4001,5,10
5002,4002,1,1
5003,4003,3,2
5004,4004,0,1
5005,4005,1,8
5006,4006,3,7
5007,4007,9,2
5008,4008,3,8
5009,4009,2,6
5010,4010,2,9
5011,4011,0,8
5012,4012,10,6
5013,4013,18,1
5014,4014,29,1
5015,4015,15,6
5016,4016,7,3
5017,4017,13,9
5018,4018,3,3
5019,4019,13,10
5020,4020,9,7
5021,4021,15,7
5022,4022,8,6
5023,4023,2,4
5024,4024,11,7
5025,4025,32,5
5026,4026,40,3
5027,4027,32,4
5028,4028,13,7
5029,4029,8,7
5030,4030,5,2
5031,4031,2,6
5032,4032,12,1
5033,4033,23,8
5034,4034,5,8
5035,4035,8,10
5036,4036,12,7
5037,4037,4,4
5038,4038,21,3
5039,4039,2,7
5040,4040,5,6
5041,4041,6,3
5042,4042,5,10
5043,4043,6,8
5044,4044,3,3
5045,4045,2,1
5046,4046,96,8
5047,4047,268,2
5048,4048,490,5
5049,4049,107,7
5050,4050,135,10
5051,4051,65,7
5052,4052,16,4
5053,4053,5,3
5054,4054,1,9
5055,4055,3,1
5056,4056,5,2
5057,4057,3,1
5058,4058,1,5
5059,4059,5,1
5060,4060,11,8
5061,4061,47,9
5062,4062,88,4
5063,4063,31,9
5064,4064,47,9
5065,4065,59,10
5066,4066,122,4
5067,4067,3,1
5068,4068,7,6
5069,4069,28,10
5070,4070,4,3
5071,4071,7,9
5072,4072,6,5
5073,4073,1,3
5074,4074,1,1
5075,4075,0,8
5076,4076,55,8
5077,4077,99,7
5078,4078,104,8
5079,4079,49,5
5080,4080,47,9
5081,4081,94,10
5082,4082,15,9
5083,4083,156,6
5084,4084,170,3
5085,4085,345,3
5086,4086,242,1
5087,4087,16,6
5088,4088,123,5
5089,4089,37,7
5090,4090,92,3
5091,4091,77,8
5092,4092,53,4
5093,4093,18,10
5094,4094,13,3
5095,4095,17,9
5096,4096,13,2
5097,4097,99,3
5098,4098,103,5
5099,4099,176,6
5100,4100,146,2
5101,4101,4,8
5102,4102,89,5
5103,4103,32,5
5104,4104,1,6
5105,4105,1,4
5106,4106,57,6
5107,4107,4,3
5108,4108,7,10
5109,4109,7,8
5110,4110,2,2
5111,4111,2,4
5112,4112,1,4
5113,4113,3,8
5114,4114,1,3
5115,4115,1,10
5116,4116,1,6
5117,4117,0,8
5118,4118,3,6
5119,4119,4,4
5120,4120,8,6
5121,4121,0,6
5122,4122,4,5
5123,4123,2,7
5124,4124,2,8
5125,4125,3,2
5126,4126,4,8
5127,4127,7,5
5128,4128,5,3
5129,4129,7,6
5130,4130,3,8
5131,4131,3,10
5132,4132,6,7
5133,4133,7,9
5134,4134,42,1
5135,4135,31,4
5136,4136,17,3
5137,4137,42,5
5138,4138,1,3
5139,4139,35,2
5140,4140,57,2
5141,4141,68,6
5142,4142,58,7
5143,4143,20,8
5144,4144,40,5
5145,4145,6,2
5146,4146,4,10
5147,4147,6,5
5148,4148,12,7
5149,4149,2,1
5150,4150,7,4
5151,4151,7,3
5152,4152,1,5
5153,4153,43,9
5154,4154,42,5
5155,4155,53,3
5156,4156,55,3
5157,4157,3,6
5158,4158,21,6
5159,4159,28,2
5160,4160,52,2
5161,4161,83,3
5162,4162,63,5
5163,4163,24,4
5164,4164,33,8
5165,4165,9,4
5166,4166,7,9
5167,4167,18,1
5168,4168,16,10
5169,4169,15,6
5170,4170,1,5
5171,4171,13,5
5172,4172,1,1
5173,4173,3,1
5174,4174,3,9
5175,4175,5,4
5176,4176,5,4
5177,4177,1,6
5178,4178,3,1
5179,4179,1,1
5180,4180,37,1
5181,4181,46,9
5182,4182,28,10
5183,4183,27,9
5184,4184,30,3
5185,4185,35,5
5186,4186,88,3
5187,4187,3,2
5188,4188,24,4
5189,4189,35,2
5190,4190,5,6
5191,4191,53,1
5192,4192,12,4
5193,4193,9,6
5194,4194,21,3
5195,4195,33,8
5196,4196,8,7
5197,4197,2,10
5198,4198,11,10
5199,4199,6,3
5200,4200,5,1
5201,4201,24,9
5202,4202,32,9
5203,4203,60,6
5204,4204,32,6
5205,4205,21,10
5206,4206,27,8
5207,4207,4,6
5208,4208,5,10
5209,4209,53,10
5210,4210,2,6
5211,4211,80,8
5212,4212,2,5
5213,4213,0,4
5214,4214,16,6
5215,4215,23,3
5216,4216,32,7
5217,4217,25,3
5218,4218,4,2
5219,4219,19,4
5220,4220,1,10
5221,4221,235,8
5222,4222,153,4
5223,4223,107,6
5224,4224,145,4
5225,4225,90,7
5226,4226,98,8
5227,4227,154,8
5228,4228,2,1
5229,4229,18,5
5230,4230,6,3
5231,4231,21,8
5232,4232,108,7
5233,4233,131,8
5234,4234,46,8
5235,4235,100,9
5236,4236,46,3
5237,4237,98,5
5238,4238,121,3
5239,4239,4,3
5240,4240,4,3
5241,4241,12,5
5242,4242,2,2
5243,4243,11,9
5244,4244,4,10
5245,4245,2,9
5246,4246,2,4
5247,4247,5,4
5248,4248,4,6
5249,4249,4,3
5250,4250,9,10
5251,4251,2,4
5252,4252,4,3
5253,4253,200,4
5254,4254,192,3
5255,4255,100,3
5256,4256,197,7
5257,4257,20,4
5258,4258,139,2
5259,4259,67,3
5260,4260,1,2
5261,4261,2,6
5262,4262,2,7
5263,4263,0,4
5264,4264,1,7
5265,4265,1,9
5266,4266,33,1
5267,4267,36,3
5268,4268,49,10
5269,4269,30,10
5270,4270,23,5
5271,4271,35,8
5272,4272,2,10
5273,4273,2,9
5274,4274,3,6
5275,4275,11,6
5276,4276,1,6
5277,4277,41,8
5278,4278,0,6
5279,4279,0,10
5280,4280,2,7
5281,4281,7,6
5282,4282,1,5
5283,4283,6,1
5284,4284,1,6
5285,4285,46,1
5286,4286,78,7
5287,4287,75,1
