InventoryAltID,ProductID,OnShelfQuantity,WarehouseID,InventoryID
3300,2300,0,2,2300
3301,2301,2,8,2301
3302,2302,0,6,2302
3303,2303,0,3,2303
3304,2304,1,1,2304
3305,2305,0,3,2305
3306,2306,1,9,2306
3307,2307,2,10,2307
3308,2308,1,6,2308
3309,2309,4,9,2309
3310,2310,2,7,2310
3311,2311,1,1,2311
3312,2312,2,6,2312
3313,2313,3,1,2313
3314,2314,2,1,2314
3315,2315,2,10,2315
3316,2316,3,1,2316
3317,2317,0,5,2317
3318,2318,3,8,2318
3319,2319,5,7,2319
3320,2320,15,2,2320
3321,2321,5,3,2321
3322,2322,22,7,2322
3323,2323,4,10,2323
3324,2324,7,3,2324
3325,2325,5,1,2325
3326,2326,1,7,2326
3327,2327,4,7,2327
3328,2328,3,5,2328
3329,2329,2,10,2329
3330,2330,2,9,2330
3331,2331,8,5,2331
3332,2332,2,10,2332
3333,2333,4,1,2333
3334,2334,3,8,2334
3335,2335,2,2,2335
3336,2336,35,2,2336
3337,2337,2,3,2337
3338,2338,2,6,2338
3339,2339,2,3,2339
3340,2340,4,1,2340
3341,2341,14,3,2341
3342,2342,3,4,2342
3343,2343,21,4,2343
3344,2344,4,2,2344
3345,2345,3,4,2345
3346,2346,4,1,2346
3347,2347,2,4,2347
3348,2348,3,3,2348
3349,2349,2,1,2349
3350,2350,2,1,2350
3351,2351,2,10,2351
3352,2352,5,6,2352
3353,2353,3,3,2353
3354,2354,3,6,2354
3355,2355,4,6,2355
3356,2356,3,9,2356
3357,2357,2,7,2357
3358,2358,2,10,2358
3359,2359,1,5,2359
3360,2360,3,6,2360
3361,2361,6,2,2361
3362,2362,2,9,2362
3363,2363,2,5,2363
3364,2364,3,8,2364
3365,2365,6,8,2365
3366,2366,3,7,2366
3367,2367,1,4,2367
3368,2368,1,7,2368
3369,2369,0,6,2369
3370,2370,1,8,2370
3371,2371,1,3,2371
3372,2372,2,1,2372
3373,2373,1,7,2373
3374,2374,3,5,2374
3375,2375,2,7,2375
3376,2376,2,1,2376
3377,2377,2,10,2377
3378,2378,3,10,2378
3379,2379,4,4,2379
3380,2380,2,6,2380
3381,2381,2,8,2381
3382,2382,1,6,2382
3383,2383,2,3,2383
3384,2384,2,7,2384
3385,2385,2,2,2385
3386,2386,2,2,2386
3387,2387,1,6,2387
3388,2388,2,2,2388
3389,2389,1,4,2389
3390,2390,2,6,2390
3391,2391,2,5,2391
3392,2392,2,6,2392
3393,2393,0,6,2393
3394,2394,4,10,2394
3395,2395,2,5,2395
3396,2396,5,10,2396
3397,2397,4,8,2397
3398,2398,3,6,2398
3399,2399,2,6,2399
3400,2400,4,3,2400
3401,2401,2,9,2401
3402,2402,3,7,2402
3403,2403,2,10,2403
3404,2404,2,5,2404
3405,2405,1,9,2405
3406,2406,0,6,2406
3407,2407,0,2,2407
3408,2408,0,2,2408
3409,2409,0,4,2409
3410,2410,1,10,2410
3411,2411,0,2,2411
3412,2412,0,8,2412
3413,2413,0,8,2413
3414,2414,0,7,2414
3415,2415,2,4,2415
3416,2416,26,9,2416
3417,2417,24,10,2417
3418,2418,6,3,2418
3419,2419,7,7,2419
3420,2420,6,4,2420
3421,2421,8,4,2421
3422,2422,6,2,2422
3423,2423,3,9,2423
3424,2424,5,7,2424
3425,2425,24,10,2425
3426,2426,23,4,2426
3427,2427,57,10,2427
3428,2428,64,7,2428
3429,2429,50,4,2429
3430,2430,51,1,2430
3431,2431,52,7,2431
3432,2432,60,7,2432
3433,2433,27,5,2433
3434,2434,0,7,2434
3435,2435,3,10,2435
3436,2436,2,9,2436
3437,2437,3,7,2437
3438,2438,1,1,2438
3439,2439,4,1,2439
3440,2440,2,8,2440
3441,2441,28,7,2441
3442,2442,29,7,2442
3443,2443,5,7,2443
3444,2444,78,10,2444
3445,2445,42,10,2445
3446,2446,65,4,2446
3447,2447,36,4,2447
3448,2448,22,6,2448
3449,2449,22,3,2449
3450,2450,5,2,2450
3451,2451,2,8,2451
3452,2452,44,9,2452
3453,2453,15,9,2453
3454,2454,42,7,2454
3455,2455,11,10,2455
3456,2456,13,3,2456
3457,2457,28,9,2457
3458,2458,13,8,2458
3459,2459,122,9,2459
3460,2460,3,1,2460
3461,2461,6,4,2461
3462,2462,26,6,2462
3463,2463,41,7,2463
3464,2464,54,1,2464
3465,2465,50,8,2465
3466,2466,27,10,2466
3467,2467,63,6,2467
3468,2468,48,1,2468
3469,2469,60,9,2469
3470,2470,69,9,2470
3471,2471,58,3,2471
3472,2472,75,10,2472
3473,2473,21,9,2473
3474,2474,46,6,2474
3475,2475,15,10,2475
3476,2476,145,10,2476
3477,2477,224,4,2477
3478,2478,245,7,2478
3479,2479,116,6,2479
3480,2480,146,5,2480
3481,2481,37,10,2481
3482,2482,52,1,2482
3483,2483,5,4,2483
3484,2484,12,4,2484
3485,2485,100,6,2485
3486,2486,17,9,2486
3487,2487,46,10,2487
3488,2488,20,8,2488
3489,2489,10,8,2489
3490,2490,86,1,2490
3491,2491,40,7,2491
3492,2492,12,9,2492
3493,2493,21,1,2493
3494,2494,49,8,2494
3495,2495,24,8,2495
3496,2496,18,10,2496
3497,2497,193,5,2497
3498,2498,198,4,2498
3499,2499,441,3,2499
3500,2500,31,10,2500
3501,2501,77,4,2501
3502,2502,166,5,2502
3503,2503,329,2,2503
3504,2504,70,9,2504
3505,2505,182,10,2505
3506,2506,151,4,2506
3507,2507,92,6,2507
3508,2508,116,10,2508
3509,2509,61,8,2509
3510,2510,49,2,2510
3511,2511,83,3,2511
3512,2512,153,7,2512
3513,2513,108,10,2513
3514,2514,74,10,2514
3515,2515,131,1,2515
3516,2516,49,9,2516
3517,2517,7,9,2517
3518,2518,234,2,2518
3519,2519,154,2,2519
3520,2520,139,5,2520
3521,2521,145,6,2521
3522,2522,131,3,2522
3523,2523,177,4,2523
3524,2524,157,4,2524
3525,2525,4,1,2525
3526,2526,1,4,2526
3527,2527,2,10,2527
3528,2528,8,5,2528
3529,2529,0,9,2529
3530,2530,25,1,2530
3531,2531,32,7,2531
3532,2532,6,6,2532
3533,2533,2,5,2533
3534,2534,2,10,2534
3535,2535,5,10,2535
3536,2536,3,4,2536
3537,2537,28,9,2537
3538,2538,29,2,2538
3539,2539,1,8,2539
3540,2540,1,9,2540
3541,2541,2,8,2541
3542,2542,6,2,2542
3543,2543,3,5,2543
3544,2544,11,7,2544
3545,2545,26,1,2545
3546,2546,7,7,2546
3547,2547,4,5,2547
3548,2548,4,2,2548
3549,2549,28,2,2549
3550,2550,4,8,2550
3551,2551,45,6,2551
3552,2552,34,1,2552
3553,2553,111,3,2553
3554,2554,232,6,2554
3555,2555,95,6,2555
3556,2556,64,7,2556
3557,2557,77,5,2557
3558,2558,11,9,2558
3559,2559,27,1,2559
3560,2560,2,7,2560
3561,2561,2,9,2561
3562,2562,2,3,2562
3563,2563,3,6,2563
3564,2564,1,2,2564
3565,2565,15,7,2565
3566,2566,10,3,2566
3567,2567,24,6,2567
3568,2568,99,3,2568
3569,2569,30,5,2569
3570,2570,13,3,2570
3571,2571,20,8,2571
3572,2572,23,4,2572
3573,2573,18,1,2573
3574,2574,22,4,2574
3575,2575,54,7,2575
3576,2576,30,5,2576
3577,2577,15,3,2577
3578,2578,26,6,2578
3579,2579,85,3,2579
3580,2580,91,3,2580
3581,2581,129,4,2581
3582,2582,35,3,2582
3583,2583,9,1,2583
3584,2584,66,1,2584
3585,2585,77,6,2585
3586,2586,37,5,2586
3587,2587,81,10,2587
3588,2588,26,8,2588
3589,2589,1,8,2589
3590,2590,26,6,2590
3591,2591,33,2,2591
3592,2592,33,5,2592
3593,2593,30,2,2593
3594,2594,6,5,2594
3595,2595,3,1,2595
3596,2596,5,6,2596
3597,2597,7,1,2597
3598,2598,2,7,2598
3599,2599,37,8,2599
3600,2600,33,1,2600
3601,2601,23,3,2601
3602,2602,32,4,2602
3603,2603,45,6,2603
3604,2604,37,3,2604
3605,2605,32,3,2605
3606,2606,46,5,2606
3607,2607,55,10,2607
3608,2608,35,8,2608
3609,2609,3,5,2609
3610,2610,2,6,2610
3611,2611,2,10,2611
3612,2612,3,1,2612
3613,2613,6,2,2613
3614,2614,11,8,2614
3615,2615,20,5,2615
3616,2616,31,4,2616
3617,2617,25,4,2617
3618,2618,39,9,2618
3619,2619,32,5,2619
3620,2620,26,9,2620
3621,2621,22,9,2621
3622,2622,26,10,2622
3623,2623,5,5,2623
3624,2624,4,1,2624
3625,2625,24,7,2625
3626,2626,3,7,2626
3627,2627,41,7,2627
3628,2628,21,10,2628
3629,2629,8,7,2629
3630,2630,3,10,2630
3631,2631,2,9,2631
3632,2632,11,5,2632
3633,2633,5,5,2633
3634,2634,23,5,2634
3635,2635,5,2,2635
3636,2636,7,7,2636
3637,2637,35,2,2637
3638,2638,47,9,2638
3639,2639,34,3,2639
3640,2640,22,9,2640
3641,2641,37,3,2641
3642,2642,37,6,2642
3643,2643,19,10,2643
3644,2644,1,6,2644
3645,2645,0,6,2645
3646,2646,7,2,2646
3647,2647,9,5,2647
3648,2648,5,10,2648
3649,2649,3,1,2649
3650,2650,2,2,2650
3651,2651,7,9,2651
3652,2652,3,7,2652
3653,2653,23,4,2653
3654,2654,0,10,2654
3655,2655,25,3,2655
3656,2656,1,2,2656
3657,2657,2,1,2657
3658,2658,1,3,2658
3659,2659,1,6,2659
3660,2660,3,6,2660
3661,2661,2,5,2661
3662,2662,3,5,2662
3663,2663,0,10,2663
3664,2664,2,7,2664
3665,2665,3,7,2665
3666,2666,7,8,2666
3667,2667,14,2,2667
3668,2668,12,10,2668
3669,2669,19,6,2669
3670,2670,2,5,2670
3671,2671,24,1,2671
3672,2672,29,1,2672
3673,2673,16,2,2673
3674,2674,27,2,2674
3675,2675,12,9,2675
3676,2676,33,7,2676
3677,2677,14,7,2677
3678,2678,19,7,2678
3679,2679,47,1,2679
3680,2680,91,10,2680
3681,2681,32,7,2681
3682,2682,31,1,2682
3683,2683,28,3,2683
3684,2684,29,9,2684
3685,2685,21,3,2685
3686,2686,10,10,2686
3687,2687,4,5,2687
3688,2688,18,8,2688
3689,2689,13,6,2689
3690,2690,28,10,2690
3691,2691,20,10,2691
3692,2692,22,7,2692
3693,2693,10,8,2693
3694,2694,5,2,2694
3695,2695,13,7,2695
3696,2696,24,7,2696
3697,2697,30,9,2697
3698,2698,39,2,2698
3699,2699,20,6,2699
3700,2700,0,1,2700
3701,2701,0,10,2701
3702,2702,3,7,2702
3703,2703,0,7,2703
3704,2704,6,6,2704
3705,2705,1,2,2705
3706,2706,2,4,2706
3707,2707,32,5,2707
3708,2708,28,10,2708
3709,2709,38,2,2709
3710,2710,36,6,2710
3711,2711,29,5,2711
3712,2712,39,5,2712
3713,2713,31,2,2713
3714,2714,27,7,2714
3715,2715,24,9,2715
3716,2716,23,2,2716
3717,2717,30,2,2717
3718,2718,37,10,2718
3719,2719,34,1,2719
3720,2720,25,4,2720
3721,2721,3,1,2721
3722,2722,3,2,2722
3723,2723,15,8,2723
3724,2724,1,3,2724
3725,2725,30,10,2725
3726,2726,4,1,2726
3727,2727,2,10,2727
3728,2728,1,8,2728
3729,2729,2,3,2729
3730,2730,11,3,2730
3731,2731,1,10,2731
3732,2732,20,5,2732
3733,2733,10,7,2733
3734,2734,0,2,2734
3735,2735,20,6,2735
3736,2736,25,1,2736
3737,2737,31,10,2737
3738,2738,30,3,2738
3739,2739,21,10,2739
3740,2740,34,10,2740
3741,2741,28,9,2741
3742,2742,2,9,2742
3743,2743,0,9,2743
3744,2744,1,5,2744
3745,2745,2,4,2745
3746,2746,1,1,2746
3747,2747,3,3,2747
3748,2748,2,8,2748
3749,2749,1,5,2749
3750,2750,4,10,2750
3751,2751,6,3,2751
3752,2752,1,2,2752
3753,2753,4,6,2753
3754,2754,7,1,2754
3755,2755,2,1,2755
3756,2756,2,5,2756
3757,2757,6,10,2757
3758,2758,26,5,2758
3759,2759,7,3,2759
3760,2760,21,6,2760
3761,2761,16,4,2761
3762,2762,3,2,2762
3763,2763,13,8,2763
3764,2764,2,8,2764
3765,2765,3,6,2765
3766,2766,21,9,2766
3767,2767,19,9,2767
3768,2768,29,2,2768
3769,2769,1,4,2769
3770,2770,2,5,2770
3771,2771,3,6,2771
3772,2772,5,10,2772
3773,2773,0,9,2773
3774,2774,9,6,2774
3775,2775,17,10,2775
3776,2776,4,8,2776
3777,2777,4,9,2777
3778,2778,3,5,2778
3779,2779,12,5,2779
3780,2780,10,9,2780
3781,2781,24,2,2781
3782,2782,15,9,2782
3783,2783,3,5,2783
3784,2784,3,1,2784
3785,2785,6,3,2785
3786,2786,2,8,2786
3787,2787,5,7,2787
3788,2788,4,1,2788
3789,2789,2,3,2789
3790,2790,13,10,2790
3791,2791,21,5,2791
3792,2792,22,7,2792
3793,2793,35,3,2793
3794,2794,16,4,2794
3795,2795,23,3,2795
3796,2796,0,8,2796
3797,2797,1,8,2797
3798,2798,5,10,2798
3799,2799,12,10,2799
3800,2800,4,1,2800
3801,2801,7,9,2801
3802,2802,1,3,2802
3803,2803,1,4,2803
3804,2804,0,2,2804
3805,2805,3,10,2805
3806,2806,1,1,2806
3807,2807,0,1,2807
3808,2808,0,9,2808
3809,2809,4,10,2809
3810,2810,0,3,2810
3811,2811,0,4,2811
3812,2812,3,9,2812
3813,2813,2,10,2813
3814,2814,2,10,2814
3815,2815,7,6,2815
3816,2816,2,3,2816
3817,2817,1,2,2817
3818,2818,0,5,2818
3819,2819,13,7,2819
3820,2820,12,4,2820
3821,2821,9,6,2821
3822,2822,23,9,2822
3823,2823,8,2,2823
3824,2824,18,6,2824
3825,2825,20,5,2825
3826,2826,19,2,2826
3827,2827,12,1,2827
3828,2828,13,1,2828
3829,2829,12,2,2829
3830,2830,3,10,2830
3831,2831,1,9,2831
3832,2832,42,10,2832
3833,2833,2,6,2833
3834,2834,29,3,2834
3835,2835,34,8,2835
3836,2836,22,5,2836
3837,2837,20,5,2837
3838,2838,40,10,2838
3839,2839,21,3,2839
3840,2840,41,10,2840
3841,2841,23,2,2841
3842,2842,21,8,2842
3843,2843,12,8,2843
3844,2844,23,1,2844
3845,2845,34,6,2845
3846,2846,22,8,2846
3847,2847,32,6,2847
3848,2848,31,8,2848
3849,2849,50,9,2849
3850,2850,46,3,2850
3851,2851,46,5,2851
3852,2852,53,4,2852
3853,2853,45,1,2853
3854,2854,42,2,2854
3855,2855,49,6,2855
3856,2856,65,10,2856
3857,2857,66,4,2857
3858,2858,48,1,2858
3859,2859,43,10,2859
3860,2860,72,3,2860
3861,2861,52,4,2861
3862,2862,70,3,2862
3863,2863,69,1,2863
3864,2864,72,7,2864
3865,2865,71,5,2865
3866,2866,58,6,2866
3867,2867,73,1,2867
3868,2868,57,1,2868
3869,2869,49,3,2869
3870,2870,51,3,2870
3871,2871,61,10,2871
3872,2872,58,8,2872
3873,2873,54,7,2873
3874,2874,63,10,2874
3875,2875,52,2,2875
3876,2876,50,3,2876
3877,2877,24,4,2877
3878,2878,48,1,2878
3879,2879,25,6,2879
3880,2880,50,4,2880
3881,2881,25,5,2881
3882,2882,50,8,2882
3883,2883,20,8,2883
3884,2884,20,5,2884
3885,2885,20,6,2885
3886,2886,20,6,2886
3887,2887,24,1,2887
3888,2888,20,1,2888
3889,2889,20,10,2889
3890,2890,45,10,2890
3891,2891,56,9,2891
3892,2892,60,3,2892
3893,2893,61,4,2893
3894,2894,48,9,2894
3895,2895,57,2,2895
3896,2896,43,5,2896
3897,2897,20,10,2897
3898,2898,19,7,2898
3899,2899,19,7,2899
3900,2900,20,1,2900
3901,2901,20,5,2901
3902,2902,19,8,2902
3903,2903,20,8,2903
3904,2904,20,10,2904
3905,2905,29,9,2905
3906,2906,20,4,2906
3907,2907,20,5,2907
3908,2908,11,3,2908
3909,2909,19,5,2909
3910,2910,1,6,2910
3911,2911,1,4,2911
3912,2912,1,3,2912
3913,2913,2,1,2913
3914,2914,0,9,2914
3915,2915,4,9,2915
3916,2916,4,6,2916
3917,2917,2,8,2917
3918,2918,3,2,2918
3919,2919,1,9,2919
3920,2920,1,1,2920
3921,2921,1,2,2921
3922,2922,1,3,2922
3923,2923,3,3,2923
3924,2924,0,4,2924
3925,2925,6,4,2925
3926,2926,5,8,2926
3927,2927,2,8,2927
3928,2928,8,5,2928
3929,2929,2,8,2929
3930,2930,3,7,2930
3931,2931,4,4,2931
3932,2932,3,6,2932
3933,2933,4,10,2933
3934,2934,4,2,2934
3935,2935,5,10,2935
3936,2936,5,9,2936
3937,2937,2,7,2937
3938,2938,6,10,2938
3939,2939,5,9,2939
3940,2940,0,5,2940
3941,2941,0,2,2941
3942,2942,0,6,2942
3943,2943,2,4,2943
3944,2944,0,9,2944
3945,2945,9,5,2945
3946,2946,9,3,2946
3947,2947,5,2,2947
3948,2948,10,10,2948
3949,2949,4,6,2949
3950,2950,9,4,2950
3951,2951,9,3,2951
3952,2952,5,5,2952
3953,2953,11,7,2953
3954,2954,4,4,2954
3955,2955,10,5,2955
3956,2956,9,4,2956
3957,2957,4,1,2957
3958,2958,9,6,2958
3959,2959,8,10,2959
3960,2960,12,5,2960
3961,2961,11,2,2961
3962,2962,6,1,2962
3963,2963,16,7,2963
3964,2964,2,9,2964
3965,2965,9,8,2965
3966,2966,2,1,2966
3967,2967,5,2,2967
3968,2968,16,3,2968
3969,2969,3,1,2969
3970,2970,10,10,2970
3971,2971,9,1,2971
3972,2972,5,9,2972
3973,2973,10,4,2973
3974,2974,6,4,2974
3975,2975,2,8,2975
3976,2976,3,8,2976
3977,2977,1,10,2977
3978,2978,5,10,2978
3979,2979,5,2,2979
3980,2980,3,9,2980
3981,2981,0,2,2981
3982,2982,9,1,2982
3983,2983,2,3,2983
3984,2984,3,2,2984
3985,2985,11,2,2985
3986,2986,9,1,2986
3987,2987,4,9,2987
3988,2988,12,9,2988
3989,2989,7,3,2989
3990,2990,8,3,2990
3991,2991,7,7,2991
3992,2992,3,10,2992
3993,2993,5,1,2993
3994,2994,5,3,2994
3995,2995,10,4,2995
3996,2996,8,3,2996
3997,2997,0,8,2997
3998,2998,7,10,2998
3999,2999,1,1,2999
4000,3000,2,6,3000
4001,3001,3,9,3001
4002,3002,0,10,3002
4003,3003,5,4,3003
4004,3004,0,6,3004
4005,3005,2,3,3005
4006,3006,3,5,3006
4007,3007,6,10,3007
4008,3008,3,5,3008
4009,3009,2,6,3009
4010,3010,10,4,3010
4011,3011,10,1,3011
4012,3012,4,9,3012
4013,3013,12,2,3013
4014,3014,3,10,3014
4015,3015,1,2,3015
4016,3016,2,8,3016
4017,3017,1,1,3017
4018,3018,0,5,3018
4019,3019,0,3,3019
4020,3020,4,2,3020
4021,3021,6,3,3021
4022,3022,1,7,3022
4023,3023,5,9,3023
4024,3024,1,10,3024
4025,3025,10,7,3025
4026,3026,6,9,3026
4027,3027,3,2,3027
4028,3028,12,4,3028
4029,3029,6,3,3029
4030,3030,4,3,3030
4031,3031,2,4,3031
4032,3032,4,1,3032
4033,3033,2,8,3033
4034,3034,0,5,3034
4035,3035,17,3,3035
4036,3036,19,2,3036
4037,3037,16,10,3037
4038,3038,22,1,3038
4039,3039,19,1,3039
4040,3040,37,9,3040
4041,3041,36,10,3041
4042,3042,27,3,3042
4043,3043,37,4,3043
4044,3044,28,4,3044
4045,3045,26,9,3045
4046,3046,24,1,3046
4047,3047,10,3,3047
4048,3048,26,2,3048
4049,3049,17,5,3049
4050,3050,30,10,3050
4051,3051,30,6,3051
4052,3052,26,5,3052
4053,3053,34,10,3053
4054,3054,26,2,3054
4055,3055,26,9,3055
4056,3056,30,7,3056
4057,3057,19,3,3057
4058,3058,31,6,3058
4059,3059,20,1,3059
4060,3060,16,4,3060
4061,3061,15,10,3061
4062,3062,4,4,3062
4063,3063,15,8,3063
4064,3064,6,6,3064
4065,3065,7,4,3065
4066,3066,9,1,3066
4067,3067,3,2,3067
4068,3068,11,9,3068
4069,3069,3,8,3069
4070,3070,8,6,3070
4071,3071,6,2,3071
4072,3072,0,1,3072
4073,3073,9,5,3073
4074,3074,0,1,3074
4075,3075,9,10,3075
4076,3076,11,1,3076
4077,3077,5,7,3077
4078,3078,11,7,3078
4079,3079,2,10,3079
4080,3080,0,4,3080
4081,3081,0,3,3081
4082,3082,0,9,3082
4083,3083,3,2,3083
4084,3084,0,9,3084
4085,3085,0,5,3085
4086,3086,3,10,3086
4087,3087,0,8,3087
4088,3088,4,10,3088
4089,3089,3,5,3089
4090,3090,2,2,3090
4091,3091,3,10,3091
4092,3092,2,5,3092
4093,3093,2,8,3093
4094,3094,2,6,3094
4095,3095,12,5,3095
4096,3096,12,7,3096
4097,3097,6,2,3097
4098,3098,10,4,3098
4099,3099,5,5,3099
4100,3100,11,3,3100
4101,3101,12,8,3101
4102,3102,6,7,3102
4103,3103,12,3,3103
4104,3104,8,4,3104
4105,3105,5,9,3105
4106,3106,4,4,3106
4107,3107,1,7,3107
4108,3108,9,2,3108
4109,3109,3,5,3109
4110,3110,2,2,3110
4111,3111,2,5,3111
4112,3112,0,9,3112
4113,3113,1,9,3113
4114,3114,2,2,3114
4115,3115,10,5,3115
4116,3116,7,3,3116
4117,3117,5,2,3117
4118,3118,12,3,3118
4119,3119,10,5,3119
4120,3120,3,3,3120
4121,3121,3,2,3121
4122,3122,3,8,3122
4123,3123,0,9,3123
4124,3124,5,5,3124
4125,3125,5,6,3125
4126,3126,3,7,3126
4127,3127,2,3,3127
4128,3128,8,4,3128
4129,3129,3,1,3129
4130,3130,8,8,3130
4131,3131,3,5,3131
4132,3132,0,8,3132
4133,3133,7,1,3133
4134,3134,3,6,3134
4135,3135,6,7,3135
4136,3136,3,5,3136
4137,3137,9,4,3137
4138,3138,6,4,3138
4139,3139,7,9,3139
4140,3140,6,9,3140
4141,3141,4,5,3141
4142,3142,3,1,3142
4143,3143,3,3,3143
4144,3144,4,5,3144
4145,3145,13,4,3145
4146,3146,13,5,3146
4147,3147,13,10,3147
4148,3148,15,9,3148
4149,3149,15,3,3149
4150,3150,10,7,3150
4151,3151,8,5,3151
4152,3152,6,8,3152
4153,3153,10,9,3153
4154,3154,6,6,3154
4155,3155,3,7,3155
4156,3156,5,7,3156
4157,3157,1,4,3157
4158,3158,6,4,3158
4159,3159,4,10,3159
4160,3160,1,6,3160
4161,3161,5,9,3161
4162,3162,1,9,3162
4163,3163,4,4,3163
4164,3164,3,3,3164
4165,3165,0,5,3165
4166,3166,1,7,3166
4167,3167,2,1,3167
4168,3168,0,2,3168
4169,3169,2,3,3169
4170,3170,9,1,3170
4171,3171,7,7,3171
4172,3172,8,1,3172
4173,3173,6,2,3173
4174,3174,13,9,3174
4175,3175,3,6,3175
4176,3176,4,10,3176
4177,3177,4,8,3177
4178,3178,5,4,3178
4179,3179,5,3,3179
4180,3180,1,3,3180
4181,3181,1,7,3181
4182,3182,0,4,3182
4183,3183,2,4,3183
4184,3184,2,10,3184
4185,3185,4,10,3185
4186,3186,3,7,3186
4187,3187,7,1,3187
4188,3188,5,6,3188
4189,3189,8,4,3189
4190,3190,0,7,3190
4191,3191,0,6,3191
4192,3192,0,8,3192
4193,3193,0,6,3193
4194,3194,0,1,3194
4195,3195,0,7,3195
4196,3196,0,9,3196
4197,3197,0,8,3197
4198,3198,0,3,3198
4199,3199,0,2,3199
4200,3200,2,4,3200
4201,3201,1,7,3201
4202,3202,1,10,3202
4203,3203,2,2,3203
4204,3204,1,2,3204
4205,3205,4,5,3205
4206,3206,4,2,3206
4207,3207,4,6,3207
4208,3208,6,1,3208
4209,3209,3,4,3209
4210,3210,3,8,3210
4211,3211,1,2,3211
4212,3212,5,2,3212
4213,3213,4,1,3213
4214,3214,3,3,3214
4215,3215,17,1,3215
4216,3216,17,3,3216
4217,3217,21,7,3217
4218,3218,18,7,3218
4219,3219,16,8,3219
4220,3220,4,1,3220
4221,3221,4,4,3221
4222,3222,5,9,3222
4223,3223,4,4,3223
4224,3224,4,3,3224
4225,3225,4,6,3225
4226,3226,4,6,3226
4227,3227,0,5,3227
4228,3228,7,9,3228
4229,3229,9,4,3229
4230,3230,5,10,3230
4231,3231,0,1,3231
4232,3232,0,6,3232
4233,3233,2,10,3233
4234,3234,1,2,3234
4235,3235,56,5,3235
4236,3236,30,10,3236
4237,3237,65,9,3237
4238,3238,30,8,3238
4239,3239,24,2,3239
4240,3240,22,3,3240
4241,3241,26,9,3241
4242,3242,59,6,3242
4243,3243,71,10,3243
4244,3244,46,3,3244
4245,3245,117,4,3245
4246,3246,61,8,3246
4247,3247,139,4,3247
4248,3248,23,7,3248
4249,3249,49,6,3249
4250,3250,75,4,3250
4251,3251,24,2,3251
4252,3252,21,5,3252
4253,3253,8,7,3253
4254,3254,8,10,3254
4255,3255,18,5,3255
4256,3256,32,5,3256
4257,3257,4,5,3257
4258,3258,174,3,3258
4259,3259,32,10,3259
4260,3260,404,1,3260
4261,3261,103,3,3261
4262,3262,262,9,3262
4263,3263,55,6,3263
4264,3264,119,5,3264
4265,3265,874,9,3265
4266,3266,1082,5,3266
4267,3267,775,2,3267
4268,3268,844,3,3268
4269,3269,563,1,3269
4270,3270,448,5,3270
4271,3271,222,1,3271
4272,3272,4,4,3272
4273,3273,10,3,3273
4274,3274,21,1,3274
4275,3275,10,8,3275
4276,3276,34,9,3276
4277,3277,7,4,3277
4278,3278,1,8,3278
4279,3279,5,10,3279
4280,3280,8,8,3280
4281,3281,23,9,3281
4282,3282,0,1,3282
4283,3283,15,1,3283
4284,3284,4,5,3284
4285,3285,0,9,3285
4286,3286,1,3,3286
4287,3287,0,10,3287
4288,3288,2,2,3288
4289,3289,0,5,3289
4290,3290,2,7,3290
4291,3291,2,1,3291
4292,3292,0,6,3292
4293,3293,8,8,3293
4294,3294,3,10,3294
4295,3295,3,7,3295
4296,3296,11,5,3296
4297,3297,6,3,3297
4298,3298,3,3,3298
4299,3299,2,4,3299
4300,3300,2,4,3300
4301,3301,1,2,3301
4302,3302,1,8,3302
4303,3303,0,10,3303
4304,3304,2,1,3304
4305,3305,2,2,3305
4306,3306,1,5,3306
4307,3307,2,8,3307
4308,3308,8,10,3308
4309,3309,54,6,3309
4310,3310,17,5,3310
4311,3311,3,4,3311
4312,3312,5,1,3312
4313,3313,4,2,3313
4314,3314,10,7,3314
4315,3315,10,10,3315
4316,3316,2,4,3316
4317,3317,12,7,3317
4318,3318,2,5,3318
4319,3319,12,7,3319
4320,3320,27,1,3320
4321,3321,16,9,3321
4322,3322,20,4,3322
4323,3323,21,1,3323
4324,3324,28,2,3324
4325,3325,29,5,3325
4326,3326,0,10,3326
4327,3327,0,7,3327
4328,3328,46,9,3328
4329,3329,6,3,3329
4330,3330,45,8,3330
4331,3331,11,6,3331
4332,3332,4,1,3332
4333,3333,3,6,3333
4334,3334,6,6,3334
4335,3335,6,7,3335
4336,3336,2,7,3336
4337,3337,5,6,3337
4338,3338,3,8,3338
4339,3339,12,9,3339
4340,3340,4,6,3340
4341,3341,62,7,3341
4342,3342,159,8,3342
4343,3343,41,10,3343
4344,3344,20,10,3344
4345,3345,43,1,3345
4346,3346,33,8,3346
4347,3347,155,7,3347
4348,3348,35,1,3348
4349,3349,38,3,3349
4350,3350,32,3,3350
4351,3351,30,5,3351
4352,3352,27,6,3352
4353,3353,96,10,3353
4354,3354,8,9,3354
4355,3355,8,8,3355
4356,3356,76,7,3356
4357,3357,11,7,3357
4358,3358,239,5,3358
4359,3359,8,6,3359
4360,3360,13,8,3360
4361,3361,0,6,3361
4362,3362,2,5,3362
4363,3363,2,1,3363
4364,3364,0,4,3364
4365,3365,1,7,3365
4366,3366,0,10,3366
4367,3367,2,10,3367
4368,3368,1,2,3368
4369,3369,3,8,3369
4370,3370,4,7,3370
4371,3371,5,7,3371
4372,3372,6,10,3372
4373,3373,9,10,3373
